@@ Method, Nodes, Edges, DUAs, UDUAs, RDUAs, UPerc, RPerc, Time_s, Time_ms
@@ org.apache.commons.math3.linear.Array2DRowFieldMatrix.<init>,5,5,11,2,4,18.181818181818183,36.36363636363637,0,0
@@ org.apache.commons.math3.linear.Array2DRowFieldMatrix.add,8,9,28,4,7,14.285714285714285,25.0,0,3
@@ org.apache.commons.math3.linear.Array2DRowFieldMatrix.subtract,8,9,28,4,7,14.285714285714285,25.0,0,2
@@ org.apache.commons.math3.linear.Array2DRowFieldMatrix.multiply,11,13,42,7,12,16.666666666666664,28.57142857142857,0,4
@@ org.apache.commons.math3.linear.Array2DRowFieldMatrix.setSubMatrix,18,24,55,10,20,18.181818181818183,36.36363636363637,0,3
@@ org.apache.commons.math3.linear.Array2DRowFieldMatrix.getRowDimension,5,5,6,2,3,33.33333333333333,50.0,0,0
@@ org.apache.commons.math3.linear.Array2DRowFieldMatrix.getColumnDimension,6,7,10,3,5,30.0,50.0,0,0
@@ org.apache.commons.math3.linear.Array2DRowFieldMatrix.operate,10,12,36,5,8,13.88888888888889,22.22222222222222,0,2
@@ org.apache.commons.math3.linear.Array2DRowFieldMatrix.preMultiply,10,12,36,6,10,16.666666666666664,27.77777777777778,0,3
@@ org.apache.commons.math3.linear.Array2DRowFieldMatrix.walkInRowOrder,8,9,25,5,9,20.0,36.0,0,3
@@ org.apache.commons.math3.linear.Array2DRowFieldMatrix.walkInRowOrder,8,9,25,5,9,20.0,36.0,0,2
@@ org.apache.commons.math3.linear.Array2DRowFieldMatrix.walkInRowOrder,8,9,26,5,9,19.230769230769234,34.61538461538461,0,3
@@ org.apache.commons.math3.linear.Array2DRowFieldMatrix.walkInRowOrder,8,9,26,5,9,19.230769230769234,34.61538461538461,0,3
@@ org.apache.commons.math3.linear.Array2DRowFieldMatrix.walkInColumnOrder,8,9,22,5,9,22.727272727272727,40.909090909090914,0,2
@@ org.apache.commons.math3.linear.Array2DRowFieldMatrix.walkInColumnOrder,8,9,22,5,9,22.727272727272727,40.909090909090914,0,1
@@ org.apache.commons.math3.linear.Array2DRowFieldMatrix.walkInColumnOrder,8,9,23,5,9,21.73913043478261,39.130434782608695,0,2
@@ org.apache.commons.math3.linear.Array2DRowFieldMatrix.walkInColumnOrder,8,9,23,5,9,21.73913043478261,39.130434782608695,0,2
@@ org.apache.commons.math3.linear.Array2DRowFieldMatrix.copyOut,5,5,12,2,4,16.666666666666664,33.33333333333333,0,0
@@ org.apache.commons.math3.linear.CholeskyDecomposition$Solver.solve,16,20,60,10,16,16.666666666666664,26.666666666666668,0,5
@@ org.apache.commons.math3.linear.CholeskyDecomposition$Solver.solve,28,36,106,18,28,16.9811320754717,26.41509433962264,0,20
@@ org.apache.commons.math3.linear.RealVector$1.hasNext,5,5,6,2,2,33.33333333333333,33.33333333333333,0,0
@@ org.apache.commons.math3.linear.RealVector$1.next,4,4,9,2,2,22.22222222222222,22.22222222222222,0,1
@@ org.apache.commons.math3.linear.SchurTransformer.<init>,4,4,5,2,2,40.0,40.0,0,0
@@ org.apache.commons.math3.linear.SchurTransformer.getP,4,4,9,2,3,22.22222222222222,33.33333333333333,0,0
@@ org.apache.commons.math3.linear.SchurTransformer.getPT,4,4,8,2,3,25.0,37.5,0,1
@@ org.apache.commons.math3.linear.SchurTransformer.getT,4,4,9,2,3,22.22222222222222,33.33333333333333,0,0
@@ org.apache.commons.math3.linear.SchurTransformer.transform,25,33,128,29,53,22.65625,41.40625,0,35
@@ org.apache.commons.math3.linear.SchurTransformer.getNorm,8,9,30,5,11,16.666666666666664,36.666666666666664,0,2
@@ org.apache.commons.math3.linear.SchurTransformer.findSmallSubDiagonalElement,9,11,29,9,16,31.03448275862069,55.172413793103445,0,2
@@ org.apache.commons.math3.linear.SchurTransformer.computeShift,17,23,82,12,32,14.634146341463413,39.02439024390244,0,5
@@ org.apache.commons.math3.linear.SchurTransformer.initQRStep,9,11,39,6,14,15.384615384615385,35.8974358974359,0,2
@@ org.apache.commons.math3.linear.SchurTransformer.performDoubleQRStep,43,60,278,70,136,25.179856115107913,48.92086330935252,0,145
@@ org.apache.commons.math3.linear.LUDecomposition$Solver.isNonSingular,5,5,4,2,2,50.0,50.0,0,0
@@ org.apache.commons.math3.linear.LUDecomposition$Solver.solve,21,27,77,14,23,18.181818181818183,29.87012987012987,0,7
@@ org.apache.commons.math3.linear.LUDecomposition$Solver.solve,33,43,124,22,35,17.741935483870968,28.225806451612907,0,21
@@ org.apache.commons.math3.distribution.FDistribution.<init>,6,7,12,3,4,25.0,33.33333333333333,0,0
@@ org.apache.commons.math3.distribution.FDistribution.cumulativeProbability,5,5,8,2,2,25.0,25.0,0,0
@@ org.apache.commons.math3.distribution.FDistribution.getNumericalMean,4,4,3,2,2,66.66666666666666,66.66666666666666,0,0
@@ org.apache.commons.math3.distribution.FDistribution.getNumericalVariance,4,4,8,2,3,25.0,37.5,0,1
@@ org.apache.commons.math3.distribution.FDistribution.calculateNumericalVariance,4,4,4,2,2,50.0,50.0,0,0
@@ org.apache.commons.math3.distribution.MixtureMultivariateRealDistribution.<init>,14,18,44,9,21,20.454545454545457,47.72727272727273,0,3
@@ org.apache.commons.math3.distribution.MixtureMultivariateRealDistribution.density,5,5,18,2,4,11.11111111111111,22.22222222222222,0,1
@@ org.apache.commons.math3.distribution.MixtureMultivariateRealDistribution.sample,9,11,34,9,15,26.47058823529412,44.11764705882353,0,1
@@ org.apache.commons.math3.distribution.MixtureMultivariateRealDistribution.reseedRandomGenerator,5,5,13,2,4,15.384615384615385,30.76923076923077,0,0
@@ org.apache.commons.math3.distribution.MixtureMultivariateRealDistribution.getComponents,5,5,15,2,4,13.333333333333334,26.666666666666668,0,0
@@ org.apache.commons.math3.distribution.LevyDistribution.density,4,4,10,2,2,20.0,20.0,0,0
@@ org.apache.commons.math3.distribution.LevyDistribution.cumulativeProbability,4,4,10,2,2,20.0,20.0,0,0
@@ org.apache.commons.math3.distribution.LevyDistribution.inverseCumulativeProbability,5,6,9,3,5,33.33333333333333,55.55555555555556,0,0
@@ org.apache.commons.math3.distribution.GeometricDistribution.<init>,5,6,8,3,5,37.5,62.5,0,0
@@ org.apache.commons.math3.distribution.GeometricDistribution.probability,5,5,7,2,2,28.57142857142857,28.57142857142857,0,0
@@ org.apache.commons.math3.distribution.GeometricDistribution.cumulativeProbability,5,5,7,2,2,28.57142857142857,28.57142857142857,0,0
@@ org.apache.commons.math3.distribution.PascalDistribution.<init>,7,9,12,4,7,33.33333333333333,58.333333333333336,0,0
@@ org.apache.commons.math3.distribution.PascalDistribution.probability,5,5,8,2,2,25.0,25.0,0,0
@@ org.apache.commons.math3.distribution.PascalDistribution.cumulativeProbability,5,5,8,2,2,25.0,25.0,0,0
@@ org.apache.commons.math3.distribution.LogNormalDistribution.<init>,4,4,8,2,2,25.0,25.0,0,0
@@ org.apache.commons.math3.distribution.LogNormalDistribution.density,4,4,7,2,2,28.57142857142857,28.57142857142857,0,0
@@ org.apache.commons.math3.distribution.LogNormalDistribution.cumulativeProbability,9,11,17,4,6,23.52941176470588,35.294117647058826,0,0
@@ org.apache.commons.math3.distribution.LogNormalDistribution.probability,7,9,20,4,7,20.0,35.0,0,0
@@ org.apache.commons.math3.distribution.ExponentialDistribution.<init>,4,4,7,2,2,28.57142857142857,28.57142857142857,0,0
@@ org.apache.commons.math3.distribution.ExponentialDistribution.density,4,4,5,2,2,40.0,40.0,0,0
@@ org.apache.commons.math3.distribution.ExponentialDistribution.cumulativeProbability,5,5,7,2,2,28.57142857142857,28.57142857142857,0,0
@@ org.apache.commons.math3.distribution.ExponentialDistribution.inverseCumulativeProbability,8,10,12,4,7,33.33333333333333,58.333333333333336,0,1
@@ org.apache.commons.math3.distribution.ExponentialDistribution.sample,11,14,46,8,16,17.391304347826086,34.78260869565217,0,3
@@ org.apache.commons.math3.distribution.EnumeratedRealDistribution.<init>,7,8,21,3,5,14.285714285714285,23.809523809523807,0,0
@@ org.apache.commons.math3.distribution.EnumeratedRealDistribution.cumulativeProbability,7,8,12,3,6,25.0,50.0,0,0
@@ org.apache.commons.math3.distribution.EnumeratedRealDistribution.getNumericalMean,5,5,7,2,4,28.57142857142857,57.14285714285714,0,0
@@ org.apache.commons.math3.distribution.EnumeratedRealDistribution.getNumericalVariance,5,5,11,2,4,18.181818181818183,36.36363636363637,0,1
@@ org.apache.commons.math3.distribution.EnumeratedRealDistribution.getSupportLowerBound,8,10,14,5,10,35.714285714285715,71.42857142857143,0,1
@@ org.apache.commons.math3.distribution.EnumeratedRealDistribution.getSupportUpperBound,8,10,14,5,10,35.714285714285715,71.42857142857143,0,1
@@ org.apache.commons.math3.distribution.KolmogorovSmirnovDistribution.<init>,4,4,6,2,2,33.33333333333333,33.33333333333333,0,0
@@ org.apache.commons.math3.distribution.KolmogorovSmirnovDistribution.cdf,18,25,44,11,17,25.0,38.63636363636363,0,2
@@ org.apache.commons.math3.distribution.KolmogorovSmirnovDistribution.exactK,5,5,16,2,4,12.5,25.0,0,0
@@ org.apache.commons.math3.distribution.KolmogorovSmirnovDistribution.roundedK,11,13,40,7,12,17.5,30.0,0,2
@@ org.apache.commons.math3.distribution.KolmogorovSmirnovDistribution.createH,31,41,117,29,49,24.786324786324787,41.88034188034188,0,23
@@ org.apache.commons.math3.distribution.AbstractRealDistribution.probability,4,4,10,2,2,20.0,20.0,0,0
@@ org.apache.commons.math3.distribution.AbstractRealDistribution.inverseCumulativeProbability,37,55,120,28,52,23.333333333333332,43.333333333333336,0,15
@@ org.apache.commons.math3.distribution.AbstractRealDistribution.sample,7,8,16,3,5,18.75,31.25,0,1
@@ org.apache.commons.math3.distribution.CauchyDistribution.<init>,4,4,8,2,2,25.0,25.0,0,0
@@ org.apache.commons.math3.distribution.CauchyDistribution.inverseCumulativeProbability,10,13,16,5,9,31.25,56.25,0,1
@@ org.apache.commons.math3.distribution.BinomialDistribution.<init>,7,9,12,4,7,33.33333333333333,58.333333333333336,0,0
@@ org.apache.commons.math3.distribution.BinomialDistribution.probability,6,7,14,3,5,21.428571428571427,35.714285714285715,0,0
@@ org.apache.commons.math3.distribution.BinomialDistribution.cumulativeProbability,7,8,15,3,4,20.0,26.666666666666668,0,1
@@ org.apache.commons.math3.distribution.BinomialDistribution.getSupportLowerBound,5,5,6,2,3,33.33333333333333,50.0,0,0
@@ org.apache.commons.math3.distribution.BinomialDistribution.getSupportUpperBound,5,5,6,2,3,33.33333333333333,50.0,0,1
@@ org.apache.commons.math3.distribution.UniformIntegerDistribution.<init>,4,4,10,2,2,20.0,20.0,0,0
@@ org.apache.commons.math3.distribution.UniformIntegerDistribution.probability,5,6,15,3,4,20.0,26.666666666666668,0,0
@@ org.apache.commons.math3.distribution.UniformIntegerDistribution.cumulativeProbability,6,7,16,3,4,18.75,25.0,0,1
@@ org.apache.commons.math3.distribution.UniformIntegerDistribution.sample,7,9,21,3,4,14.285714285714285,19.047619047619047,0,1
@@ org.apache.commons.math3.distribution.HypergeometricDistribution.<init>,12,16,30,6,10,20.0,33.33333333333333,0,0
@@ org.apache.commons.math3.distribution.HypergeometricDistribution.cumulativeProbability,7,8,14,3,4,21.428571428571427,28.57142857142857,0,0
@@ org.apache.commons.math3.distribution.HypergeometricDistribution.probability,6,7,15,3,5,20.0,33.33333333333333,0,1
@@ org.apache.commons.math3.distribution.HypergeometricDistribution.upperCumulativeProbability,7,8,14,3,4,21.428571428571427,28.57142857142857,0,0
@@ org.apache.commons.math3.distribution.HypergeometricDistribution.innerCumulativeProbability,5,5,14,2,4,14.285714285714285,28.57142857142857,0,1
@@ org.apache.commons.math3.distribution.HypergeometricDistribution.getNumericalVariance,4,4,8,2,3,25.0,37.5,0,0
@@ org.apache.commons.math3.distribution.ZipfDistribution.<init>,6,7,11,3,4,27.27272727272727,36.36363636363637,0,0
@@ org.apache.commons.math3.distribution.ZipfDistribution.probability,5,6,12,3,4,25.0,33.33333333333333,0,0
@@ org.apache.commons.math3.distribution.ZipfDistribution.cumulativeProbability,6,7,12,3,4,25.0,33.33333333333333,0,0
@@ org.apache.commons.math3.distribution.ZipfDistribution.getNumericalMean,4,4,8,2,3,25.0,37.5,0,1
@@ org.apache.commons.math3.distribution.ZipfDistribution.getNumericalVariance,4,4,8,2,3,25.0,37.5,0,0
@@ org.apache.commons.math3.distribution.ZipfDistribution.generalizedHarmonic,5,5,11,2,3,18.181818181818183,27.27272727272727,0,0
@@ org.apache.commons.math3.distribution.UniformRealDistribution.<init>,4,4,10,2,2,20.0,20.0,0,0
@@ org.apache.commons.math3.distribution.UniformRealDistribution.density,5,6,15,3,4,20.0,26.666666666666668,0,0
@@ org.apache.commons.math3.distribution.UniformRealDistribution.cumulativeProbability,6,7,16,3,4,18.75,25.0,0,0
@@ org.apache.commons.math3.distribution.UniformRealDistribution.inverseCumulativeProbability,5,6,9,3,5,33.33333333333333,55.55555555555556,0,0
@@ org.apache.commons.math3.distribution.AbstractIntegerDistribution.cumulativeProbability,4,4,10,2,2,20.0,20.0,0,1
@@ org.apache.commons.math3.distribution.AbstractIntegerDistribution.inverseCumulativeProbability,25,38,61,18,37,29.508196721311474,60.65573770491803,0,3
@@ org.apache.commons.math3.distribution.AbstractIntegerDistribution.sample,7,8,16,3,5,18.75,31.25,0,1
@@ org.apache.commons.math3.distribution.AbstractIntegerDistribution.checkedCumulativeProbability,4,4,5,2,2,40.0,40.0,0,0
@@ org.apache.commons.math3.distribution.WeibullDistribution.<init>,6,7,12,3,4,25.0,33.33333333333333,0,0
@@ org.apache.commons.math3.distribution.WeibullDistribution.density,4,4,6,2,2,33.33333333333333,33.33333333333333,0,1
@@ org.apache.commons.math3.distribution.WeibullDistribution.cumulativeProbability,5,5,8,2,2,25.0,25.0,0,0
@@ org.apache.commons.math3.distribution.WeibullDistribution.inverseCumulativeProbability,10,13,16,5,9,31.25,56.25,0,1
@@ org.apache.commons.math3.distribution.WeibullDistribution.getNumericalMean,4,4,8,2,3,25.0,37.5,0,0
@@ org.apache.commons.math3.distribution.WeibullDistribution.getNumericalVariance,4,4,8,2,3,25.0,37.5,0,0
@@ org.apache.commons.math3.distribution.AbstractMultivariateRealDistribution.sample,7,8,18,3,5,16.666666666666664,27.77777777777778,0,0
@@ org.apache.commons.math3.distribution.GammaDistribution.<init>,6,7,12,3,4,25.0,33.33333333333333,0,0
@@ org.apache.commons.math3.distribution.GammaDistribution.density,7,9,27,4,7,14.814814814814813,25.925925925925924,0,0
@@ org.apache.commons.math3.distribution.GammaDistribution.cumulativeProbability,5,5,8,2,2,25.0,25.0,0,0
@@ org.apache.commons.math3.distribution.GammaDistribution.sample,17,23,66,8,13,12.121212121212121,19.696969696969695,0,4
@@ org.apache.commons.math3.distribution.MixtureMultivariateNormalDistribution.createComponents,5,5,13,2,4,15.384615384615385,30.76923076923077,0,0
@@ org.apache.commons.math3.distribution.NormalDistribution.<init>,4,4,8,2,2,25.0,25.0,0,0
@@ org.apache.commons.math3.distribution.NormalDistribution.cumulativeProbability,7,8,12,3,4,25.0,33.33333333333333,0,0
@@ org.apache.commons.math3.distribution.NormalDistribution.inverseCumulativeProbability,5,6,10,3,5,30.0,50.0,0,0
@@ org.apache.commons.math3.distribution.NormalDistribution.probability,4,4,13,2,2,15.384615384615385,15.384615384615385,0,0
@@ org.apache.commons.math3.distribution.ParetoDistribution.<init>,6,7,12,3,4,25.0,33.33333333333333,0,0
@@ org.apache.commons.math3.distribution.ParetoDistribution.density,4,4,10,2,2,20.0,20.0,0,0
@@ org.apache.commons.math3.distribution.ParetoDistribution.cumulativeProbability,4,4,10,2,2,20.0,20.0,0,0
@@ org.apache.commons.math3.distribution.ParetoDistribution.getNumericalMean,4,4,7,2,2,28.57142857142857,28.57142857142857,0,1
@@ org.apache.commons.math3.distribution.ParetoDistribution.getNumericalVariance,4,4,7,2,2,28.57142857142857,28.57142857142857,0,0
@@ org.apache.commons.math3.distribution.PoissonDistribution.<init>,4,4,9,2,2,22.22222222222222,22.22222222222222,0,0
@@ org.apache.commons.math3.distribution.PoissonDistribution.probability,8,10,14,4,7,28.57142857142857,50.0,0,0
@@ org.apache.commons.math3.distribution.PoissonDistribution.cumulativeProbability,6,7,9,3,4,33.33333333333333,44.44444444444444,0,0
@@ org.apache.commons.math3.distribution.PoissonDistribution.nextPoisson,37,51,125,29,60,23.200000000000003,48.0,0,28
@@ org.apache.commons.math3.distribution.EnumeratedDistribution.<init>,11,14,25,6,12,24.0,48.0,0,3
@@ org.apache.commons.math3.distribution.EnumeratedDistribution.probability,10,14,40,12,25,30.0,62.5,0,5
@@ org.apache.commons.math3.distribution.EnumeratedDistribution.getPmf,5,5,15,2,4,13.333333333333334,26.666666666666668,0,1
@@ org.apache.commons.math3.distribution.EnumeratedDistribution.sample,7,8,26,5,10,19.230769230769234,38.46153846153847,0,1
@@ org.apache.commons.math3.distribution.EnumeratedDistribution.sample,7,8,16,3,5,18.75,31.25,0,0
@@ org.apache.commons.math3.distribution.EnumeratedDistribution.sample,12,15,27,6,11,22.22222222222222,40.74074074074074,0,1
@@ org.apache.commons.math3.distribution.TriangularDistribution.<init>,8,10,25,4,6,16.0,24.0,0,1
@@ org.apache.commons.math3.distribution.TriangularDistribution.density,12,17,49,8,12,16.3265306122449,24.489795918367346,0,1
@@ org.apache.commons.math3.distribution.TriangularDistribution.cumulativeProbability,12,17,50,8,12,16.0,24.0,0,1
@@ org.apache.commons.math3.distribution.TriangularDistribution.inverseCumulativeProbability,11,15,33,6,11,18.181818181818183,33.33333333333333,0,1
@@ org.apache.commons.math3.distribution.MultivariateNormalDistribution.<init>,23,30,84,18,33,21.428571428571427,39.285714285714285,0,7
@@ org.apache.commons.math3.distribution.MultivariateNormalDistribution.density,4,4,10,2,2,20.0,20.0,0,1
@@ org.apache.commons.math3.distribution.MultivariateNormalDistribution.getStandardDeviations,5,5,11,2,4,18.181818181818183,36.36363636363637,0,0
@@ org.apache.commons.math3.distribution.MultivariateNormalDistribution.sample,8,9,26,4,7,15.384615384615385,26.923076923076923,0,1
@@ org.apache.commons.math3.distribution.MultivariateNormalDistribution.getExponentTerm,8,9,28,4,7,14.285714285714285,25.0,0,1
@@ org.apache.commons.math3.distribution.SaddlePointExpansion.getStirlingError,8,9,13,3,4,23.076923076923077,30.76923076923077,0,0
@@ org.apache.commons.math3.distribution.SaddlePointExpansion.getDeviancePart,8,9,27,3,5,11.11111111111111,18.51851851851852,0,1
@@ org.apache.commons.math3.distribution.SaddlePointExpansion.logBinomialProbability,11,14,29,5,8,17.24137931034483,27.586206896551722,0,1
@@ org.apache.commons.math3.distribution.TDistribution.<init>,4,4,7,2,2,28.57142857142857,28.57142857142857,0,0
@@ org.apache.commons.math3.distribution.TDistribution.cumulativeProbability,7,8,12,3,4,25.0,33.33333333333333,0,0
@@ org.apache.commons.math3.distribution.TDistribution.getNumericalMean,4,4,2,2,2,100.0,100.0,0,0
@@ org.apache.commons.math3.distribution.TDistribution.getNumericalVariance,7,9,7,4,6,57.14285714285714,85.71428571428571,0,0
@@ org.apache.commons.math3.distribution.EnumeratedIntegerDistribution.<init>,7,8,21,3,5,14.285714285714285,23.809523809523807,0,1
@@ org.apache.commons.math3.distribution.EnumeratedIntegerDistribution.cumulativeProbability,7,8,12,3,6,25.0,50.0,0,1
@@ org.apache.commons.math3.distribution.EnumeratedIntegerDistribution.getNumericalMean,5,5,7,2,4,28.57142857142857,57.14285714285714,0,1
@@ org.apache.commons.math3.distribution.EnumeratedIntegerDistribution.getNumericalVariance,5,5,11,2,4,18.181818181818183,36.36363636363637,0,1
@@ org.apache.commons.math3.distribution.EnumeratedIntegerDistribution.getSupportLowerBound,8,10,14,5,10,35.714285714285715,71.42857142857143,0,2
@@ org.apache.commons.math3.distribution.EnumeratedIntegerDistribution.getSupportUpperBound,8,10,14,5,10,35.714285714285715,71.42857142857143,0,1
@@ org.apache.commons.math3.distribution.BetaDistribution.recomputeZ,4,4,7,2,2,28.57142857142857,28.57142857142857,0,1
@@ org.apache.commons.math3.distribution.BetaDistribution.density,13,18,27,7,12,25.925925925925924,44.44444444444444,0,1
@@ org.apache.commons.math3.distribution.BetaDistribution.cumulativeProbability,6,7,8,3,4,37.5,50.0,0,0
@@ org.apache.commons.math3.distribution.fitting.MultivariateNormalMixtureExpectationMaximization$DataRow.<init>,5,5,16,2,4,12.5,25.0,0,1
@@ org.apache.commons.math3.distribution.fitting.MultivariateNormalMixtureExpectationMaximization$DataRow.equals,6,7,9,3,4,33.33333333333333,44.44444444444444,0,0
@@ org.apache.commons.math3.distribution.fitting.MultivariateNormalMixtureExpectationMaximization.<init>,11,14,35,8,17,22.857142857142858,48.57142857142857,0,1
@@ org.apache.commons.math3.distribution.fitting.MultivariateNormalMixtureExpectationMaximization.fit,44,59,201,36,61,17.91044776119403,30.34825870646766,0,89
@@ org.apache.commons.math3.distribution.fitting.MultivariateNormalMixtureExpectationMaximization.estimate,20,26,69,12,20,17.391304347826086,28.985507246376812,0,7
@@ org.apache.commons.math3.optim.SimpleVectorValueChecker.<init>,4,4,5,2,2,40.0,40.0,0,0
@@ org.apache.commons.math3.optim.SimpleVectorValueChecker.converged,11,15,34,9,16,26.47058823529412,47.05882352941176,0,2
@@ org.apache.commons.math3.optim.BaseMultiStartMultivariateOptimizer.<init>,4,4,7,2,2,28.57142857142857,28.57142857142857,0,0
@@ org.apache.commons.math3.optim.BaseMultiStartMultivariateOptimizer.doOptimize,34,49,138,45,90,32.608695652173914,65.21739130434783,0,31
@@ org.apache.commons.math3.optim.BaseOptimizer.parseOptimizationData,9,11,21,5,8,23.809523809523807,38.095238095238095,0,1
@@ org.apache.commons.math3.optim.PointValuePair.<init>,7,8,7,3,5,42.857142857142854,71.42857142857143,0,0
@@ org.apache.commons.math3.optim.PointValuePair.getPoint,5,5,3,2,3,66.66666666666666,100.0,0,0
@@ org.apache.commons.math3.optim.BaseMultivariateOptimizer.parseOptimizationData,9,11,20,5,8,25.0,40.0,0,2
@@ org.apache.commons.math3.optim.BaseMultivariateOptimizer.getStartPoint,5,5,6,2,3,33.33333333333333,50.0,0,1
@@ org.apache.commons.math3.optim.BaseMultivariateOptimizer.getLowerBound,5,5,6,2,3,33.33333333333333,50.0,0,0
@@ org.apache.commons.math3.optim.BaseMultivariateOptimizer.getUpperBound,5,5,6,2,3,33.33333333333333,50.0,0,0
@@ org.apache.commons.math3.optim.BaseMultivariateOptimizer.checkParameters,19,27,70,13,26,18.571428571428573,37.142857142857146,0,4
@@ org.apache.commons.math3.optim.PointVectorValuePair.<init>,12,15,11,6,9,54.54545454545454,81.81818181818183,0,0
@@ org.apache.commons.math3.optim.PointVectorValuePair.getPoint,5,5,3,2,3,66.66666666666666,100.0,0,1
@@ org.apache.commons.math3.optim.PointVectorValuePair.getValue,5,5,3,2,3,66.66666666666666,100.0,0,0
@@ org.apache.commons.math3.optim.SimpleValueChecker.<init>,4,4,5,2,2,40.0,40.0,0,0
@@ org.apache.commons.math3.optim.SimpleValueChecker.converged,9,12,22,6,9,27.27272727272727,40.909090909090914,0,1
@@ org.apache.commons.math3.optim.MaxIter.<init>,4,4,5,2,2,40.0,40.0,0,0
@@ org.apache.commons.math3.optim.MaxEval.<init>,4,4,5,2,2,40.0,40.0,0,1
@@ org.apache.commons.math3.optim.SimplePointChecker.<init>,4,4,5,2,2,40.0,40.0,0,0
@@ org.apache.commons.math3.optim.SimplePointChecker.converged,11,15,34,9,16,26.47058823529412,47.05882352941176,0,2
@@ org.apache.commons.math3.optim.linear.SimplexSolver.getPivotColumn,7,8,22,5,12,22.727272727272727,54.54545454545454,0,2
@@ org.apache.commons.math3.optim.linear.SimplexSolver.getPivotRow,36,53,120,38,73,31.666666666666664,60.83333333333333,0,23
@@ org.apache.commons.math3.optim.linear.SimplexSolver.doIteration,9,11,24,6,11,25.0,45.83333333333333,0,1
@@ org.apache.commons.math3.optim.linear.SimplexSolver.solvePhase1,8,10,12,4,5,33.33333333333333,41.66666666666667,0,0
@@ org.apache.commons.math3.optim.linear.SimplexSolver.doOptimize,5,5,5,1,2,20.0,40.0,0,0
@@ org.apache.commons.math3.optim.linear.LinearConstraintSet.<init>,5,5,11,2,4,18.181818181818183,36.36363636363637,0,0
@@ org.apache.commons.math3.optim.linear.SimplexTableau.<init>,8,9,12,4,5,33.33333333333333,41.66666666666667,0,1
@@ org.apache.commons.math3.optim.linear.SimplexTableau.initializeColumnLabels,15,19,44,10,14,22.727272727272727,31.818181818181817,0,3
@@ org.apache.commons.math3.optim.linear.SimplexTableau.createTableau,30,41,91,26,34,28.57142857142857,37.362637362637365,0,13
@@ org.apache.commons.math3.optim.linear.SimplexTableau.normalizeConstraints,5,5,6,1,2,16.666666666666664,33.33333333333333,0,0
@@ org.apache.commons.math3.optim.linear.SimplexTableau.normalize,4,4,4,2,2,50.0,50.0,0,0
@@ org.apache.commons.math3.optim.linear.SimplexTableau.getNumObjectiveFunctions,5,5,4,2,2,50.0,50.0,0,0
@@ org.apache.commons.math3.optim.linear.SimplexTableau.getConstraintTypeCounts,7,8,11,3,6,27.27272727272727,54.54545454545454,0,0
@@ org.apache.commons.math3.optim.linear.SimplexTableau.getInvertedCoefficientSum,5,5,13,2,4,15.384615384615385,30.76923076923077,0,1
@@ org.apache.commons.math3.optim.linear.SimplexTableau.getBasicRow,10,13,32,9,19,28.125,59.375,0,2
@@ org.apache.commons.math3.optim.linear.SimplexTableau.dropPhase1Objective,25,33,86,19,32,22.093023255813954,37.2093023255814,0,11
@@ org.apache.commons.math3.optim.linear.SimplexTableau.isOptimal,7,8,18,4,8,22.22222222222222,44.44444444444444,0,1
@@ org.apache.commons.math3.optim.linear.SimplexTableau.getSolution,28,37,63,21,30,33.33333333333333,47.61904761904761,0,19
@@ org.apache.commons.math3.optim.linear.SimplexTableau.divideRow,5,5,12,2,4,16.666666666666664,33.33333333333333,0,1
@@ org.apache.commons.math3.optim.linear.SimplexTableau.subtractRow,7,8,26,4,6,15.384615384615385,23.076923076923077,0,1
@@ org.apache.commons.math3.optim.linear.SimplexTableau.equals,17,27,79,12,22,15.18987341772152,27.848101265822784,0,3
@@ org.apache.commons.math3.optim.linear.LinearConstraint.<init>,5,5,16,2,4,12.5,25.0,0,1
@@ org.apache.commons.math3.optim.linear.LinearConstraint.equals,11,15,31,6,10,19.35483870967742,32.25806451612903,0,1
@@ org.apache.commons.math3.optim.linear.LinearOptimizer.parseOptimizationData,11,14,23,6,10,26.08695652173913,43.47826086956522,0,3
@@ org.apache.commons.math3.optim.linear.Relationship.oppositeRelationship,5,6,9,3,3,33.33333333333333,33.33333333333333,0,1
@@ org.apache.commons.math3.optim.linear.LinearObjectiveFunction.equals,10,13,23,5,8,21.73913043478261,34.78260869565217,0,1
@@ org.apache.commons.math3.optim.univariate.BracketFinder.<init>,6,7,10,3,4,30.0,40.0,0,0
@@ org.apache.commons.math3.optim.univariate.BracketFinder.search,42,62,254,57,130,22.440944881889763,51.181102362204726,0,76
@@ org.apache.commons.math3.optim.univariate.BrentOptimizer.<init>,6,7,12,3,4,25.0,33.33333333333333,0,0
@@ org.apache.commons.math3.optim.univariate.BrentOptimizer.doOptimize,67,96,452,192,319,42.47787610619469,70.57522123893806,0,401
@@ org.apache.commons.math3.optim.univariate.BrentOptimizer.best,14,18,20,6,10,30.0,50.0,0,1
@@ org.apache.commons.math3.optim.univariate.SearchInterval.<init>,7,9,21,4,7,19.047619047619047,33.33333333333333,0,1
@@ org.apache.commons.math3.optim.univariate.MultiStartUnivariateOptimizer$1.compare,12,15,16,5,8,31.25,50.0,0,1
@@ org.apache.commons.math3.optim.univariate.UnivariateOptimizer.parseOptimizationData,11,14,23,6,10,26.08695652173913,43.47826086956522,0,4
